t,Bandit,Reward,Regret,TrueMean,Algorithm
5623,2,4.186922668235437,1,3,EpsilonGreedy
5624,2,5.086114707732096,1,3,EpsilonGreedy
5625,2,4.261515180471253,1,3,EpsilonGreedy
5626,2,3.911402616099363,1,3,EpsilonGreedy
5627,2,2.5156094318571602,1,3,EpsilonGreedy
5628,2,2.4182039806996602,1,3,EpsilonGreedy
5629,2,2.689208088944609,1,3,EpsilonGreedy
5630,2,3.4867529215632014,1,3,EpsilonGreedy
5631,2,4.388420868580404,1,3,EpsilonGreedy
5632,2,3.6501054668355097,1,3,EpsilonGreedy
5633,2,4.807760220773568,1,3,EpsilonGreedy
5634,2,3.55336445202159,1,3,EpsilonGreedy
5635,2,2.689547857300177,1,3,EpsilonGreedy
5636,2,1.9816624551222661,1,3,EpsilonGreedy
5637,2,3.289824838874858,1,3,EpsilonGreedy
5638,2,2.5500827537986153,1,3,EpsilonGreedy
5639,2,3.6707964689183465,1,3,EpsilonGreedy
5640,2,3.8067048162619144,1,3,EpsilonGreedy
5641,2,1.556608538405595,1,3,EpsilonGreedy
5642,2,4.700543175313815,1,3,EpsilonGreedy
5643,2,2.1330957946513194,1,3,EpsilonGreedy
5644,2,2.8651816798016596,1,3,EpsilonGreedy
5645,2,3.0387607200614823,1,3,EpsilonGreedy
5646,2,2.3139486994734506,1,3,EpsilonGreedy
5647,2,1.8550720022947265,1,3,EpsilonGreedy
5648,2,3.395031310866156,1,3,EpsilonGreedy
5649,2,4.739484470518689,1,3,EpsilonGreedy
5650,2,3.054665418404613,1,3,EpsilonGreedy
5651,2,1.9032763493561586,1,3,EpsilonGreedy
5652,2,2.3280152485093235,1,3,EpsilonGreedy
5653,2,3.070103323647302,1,3,EpsilonGreedy
5654,2,3.0279546668593555,1,3,EpsilonGreedy
5655,2,3.0611612635689744,1,3,EpsilonGreedy
5656,2,2.5460405676789852,1,3,EpsilonGreedy
5657,2,4.041051977555804,1,3,EpsilonGreedy
5658,2,5.877637519611291,1,3,EpsilonGreedy
5659,2,3.453166896300501,1,3,EpsilonGreedy
5660,2,3.429016491863055,1,3,EpsilonGreedy
5661,2,3.6266736121033403,1,3,EpsilonGreedy
5662,2,4.075031605983204,1,3,EpsilonGreedy
5663,2,0.7386620497818042,1,3,EpsilonGreedy
5664,2,3.2323809025709402,1,3,EpsilonGreedy
5665,2,0.7176983049007095,1,3,EpsilonGreedy
5666,2,4.469225277733242,1,3,EpsilonGreedy
5667,2,2.1353002856323475,1,3,EpsilonGreedy
5668,2,1.9061363600184664,1,3,EpsilonGreedy
5669,2,4.779389307604243,1,3,EpsilonGreedy
5670,2,4.363033147127596,1,3,EpsilonGreedy
5671,2,2.4547130996972477,1,3,EpsilonGreedy
5672,2,2.4460853745839883,1,3,EpsilonGreedy
5673,2,2.5589274821878507,1,3,EpsilonGreedy
5674,2,2.6350712264978573,1,3,EpsilonGreedy
5675,2,4.565410389826253,1,3,EpsilonGreedy
5676,2,2.096447391438365,1,3,EpsilonGreedy
5677,2,3.2145884288885025,1,3,EpsilonGreedy
5678,2,4.943583428819606,1,3,EpsilonGreedy
5679,2,2.780722479315534,1,3,EpsilonGreedy
5680,2,5.519518819872356,1,3,EpsilonGreedy
5681,2,2.232162381325309,1,3,EpsilonGreedy
5682,2,1.5427920891989113,1,3,EpsilonGreedy
5683,2,2.0084015604168814,1,3,EpsilonGreedy
5684,2,0.42206880772550814,1,3,EpsilonGreedy
5685,2,3.3083768769757835,1,3,EpsilonGreedy
5686,2,1.8650335830472429,1,3,EpsilonGreedy
5687,2,4.646792108755312,1,3,EpsilonGreedy
5688,2,2.8218319097034277,1,3,EpsilonGreedy
5689,2,3.175239171548709,1,3,EpsilonGreedy
5690,2,0.497249616762069,1,3,EpsilonGreedy
5691,2,2.9690546251461094,1,3,EpsilonGreedy
5692,2,3.1205390254697067,1,3,EpsilonGreedy
5693,2,1.7080053916611322,1,3,EpsilonGreedy
5694,2,3.514065430818979,1,3,EpsilonGreedy
5695,2,3.3823177320427553,1,3,EpsilonGreedy
5696,2,2.542081744906154,1,3,EpsilonGreedy
5697,2,1.850904997746481,1,3,EpsilonGreedy
5698,2,4.893784089832049,1,3,EpsilonGreedy
5699,2,3.150239332559649,1,3,EpsilonGreedy
5700,2,3.061475680722367,1,3,EpsilonGreedy
5701,2,3.411732105488908,1,3,EpsilonGreedy
5702,2,2.726622502622299,1,3,EpsilonGreedy
5703,2,3.583975795513873,1,3,EpsilonGreedy
5704,2,3.0546822758182595,1,3,EpsilonGreedy
5705,2,2.3268624995894425,1,3,EpsilonGreedy
5706,2,6.131509881952745,1,3,EpsilonGreedy
5707,2,2.6481031763768432,1,3,EpsilonGreedy
5708,2,2.1443906314234407,1,3,EpsilonGreedy
5709,2,2.3492615006219477,1,3,EpsilonGreedy
5710,2,2.6454245452626988,1,3,EpsilonGreedy
5711,2,2.527100271367391,1,3,EpsilonGreedy
5712,2,3.3689730121023453,1,3,EpsilonGreedy
5713,2,3.2361567220770824,1,3,EpsilonGreedy
5714,2,4.736442804766293,1,3,EpsilonGreedy
5715,2,3.0904139936951887,1,3,EpsilonGreedy
5716,2,2.3027563491076677,1,3,EpsilonGreedy
5717,2,5.601574515484019,1,3,EpsilonGreedy
5718,2,4.309708824363341,1,3,EpsilonGreedy
5719,2,1.9179813016970078,1,3,EpsilonGreedy
5720,2,1.9531884873489114,1,3,EpsilonGreedy
5721,2,2.844182444798786,1,3,EpsilonGreedy
5722,2,2.7120623050393426,1,3,EpsilonGreedy
5723,2,0.9678592231285736,1,3,EpsilonGreedy
5724,2,4.4158752668283014,1,3,EpsilonGreedy
5725,2,1.237803723825737,1,3,EpsilonGreedy
5726,2,1.2338806774029913,1,3,EpsilonGreedy
5727,2,1.7803327784725569,1,3,EpsilonGreedy
5728,2,1.7415219446745898,1,3,EpsilonGreedy
5729,2,3.544079911095245,1,3,EpsilonGreedy
5730,2,2.7050501967525995,1,3,EpsilonGreedy
5731,2,1.7824532082440039,1,3,EpsilonGreedy
5732,2,4.184787013816127,1,3,EpsilonGreedy
5733,2,4.419269169363041,1,3,EpsilonGreedy
5734,2,2.4759319763472702,1,3,EpsilonGreedy
5735,2,3.585381134126975,1,3,EpsilonGreedy
5736,2,0.7415006436904519,1,3,EpsilonGreedy
5737,2,4.34468195107311,1,3,EpsilonGreedy
5738,2,3.9252555412798147,1,3,EpsilonGreedy
5739,2,1.5538835750937074,1,3,EpsilonGreedy
5740,2,4.644074938040169,1,3,EpsilonGreedy
5741,2,3.6911593983220707,1,3,EpsilonGreedy
5742,2,1.1390992307892394,1,3,EpsilonGreedy
5743,2,2.2260561041371396,1,3,EpsilonGreedy
5744,2,3.096865535626178,1,3,EpsilonGreedy
5745,2,2.386653017375947,1,3,EpsilonGreedy
5746,2,3.171590259139284,1,3,EpsilonGreedy
5747,2,3.9380913689397086,1,3,EpsilonGreedy
5748,2,3.6487030777040514,1,3,EpsilonGreedy
5749,2,3.668743402621395,1,3,EpsilonGreedy
5750,2,4.741801047436961,1,3,EpsilonGreedy
5751,2,2.4459192036597743,1,3,EpsilonGreedy
5752,2,1.1474428652405393,1,3,EpsilonGreedy
5753,2,3.5104775188058,1,3,EpsilonGreedy
5754,2,4.653967540778042,1,3,EpsilonGreedy
5755,2,3.4972375030393548,1,3,EpsilonGreedy
5756,2,1.9234183458427867,1,3,EpsilonGreedy
5757,2,3.4404197655827637,1,3,EpsilonGreedy
5758,2,3.0633610501085498,1,3,EpsilonGreedy
5759,2,3.329343569381472,1,3,EpsilonGreedy
5760,2,2.081060682813557,1,3,EpsilonGreedy
5761,2,2.4972737060673347,1,3,EpsilonGreedy
5762,2,3.1490178081716556,1,3,EpsilonGreedy
5763,2,4.155101178371748,1,3,EpsilonGreedy
5764,2,2.8144495169852624,1,3,EpsilonGreedy
5765,2,4.0399820252783165,1,3,EpsilonGreedy
5766,2,2.2927917599756684,1,3,EpsilonGreedy
5767,2,5.68209481364969,1,3,EpsilonGreedy
5768,2,2.3395401264374915,1,3,EpsilonGreedy
5769,2,2.486245787816741,1,3,EpsilonGreedy
5770,2,3.5236796560305237,1,3,EpsilonGreedy
5771,2,3.428280879007511,1,3,EpsilonGreedy
5772,2,4.163441592814206,1,3,EpsilonGreedy
5773,2,3.5113541607259986,1,3,EpsilonGreedy
5774,2,2.5808148302735967,1,3,EpsilonGreedy
5775,2,4.112462014582164,1,3,EpsilonGreedy
5776,2,2.246210909403773,1,3,EpsilonGreedy
5777,2,3.3921311743141445,1,3,EpsilonGreedy
5778,2,1.4375324383749994,1,3,EpsilonGreedy
5779,2,5.027621496249072,1,3,EpsilonGreedy
5780,2,3.9252930537162785,1,3,EpsilonGreedy
5781,2,3.5141964859880104,1,3,EpsilonGreedy
5782,2,2.6727776966049044,1,3,EpsilonGreedy
5783,2,2.8268037783529305,1,3,EpsilonGreedy
5784,2,1.3000146979607605,1,3,EpsilonGreedy
5785,2,3.872789839282155,1,3,EpsilonGreedy
5786,2,2.1727357627247867,1,3,EpsilonGreedy
5787,2,5.095938067563793,1,3,EpsilonGreedy
5788,2,1.0511657334111801,1,3,EpsilonGreedy
5789,2,1.7885584859561774,1,3,EpsilonGreedy
5790,2,2.449068431135001,1,3,EpsilonGreedy
5791,2,2.7387184821136326,1,3,EpsilonGreedy
5792,2,3.2498062600313697,1,3,EpsilonGreedy
5793,2,3.1197238499971807,1,3,EpsilonGreedy
5794,2,3.7791847606414137,1,3,EpsilonGreedy
5795,2,4.442118376463481,1,3,EpsilonGreedy
5796,2,2.093961507694152,1,3,EpsilonGreedy
5797,2,1.224050301199947,1,3,EpsilonGreedy
5798,2,4.67289347749836,1,3,EpsilonGreedy
5799,2,3.7425269571859774,1,3,EpsilonGreedy
5800,2,2.2744431169905313,1,3,EpsilonGreedy
5801,2,1.2449690894613297,1,3,EpsilonGreedy
5802,2,3.0507578804855355,1,3,EpsilonGreedy
5803,2,3.9197913240500055,1,3,EpsilonGreedy
5804,2,1.9042081009330898,1,3,EpsilonGreedy
5805,2,3.3665575453117906,1,3,EpsilonGreedy
5806,2,2.682391370017401,1,3,EpsilonGreedy
5807,2,2.527017016113051,1,3,EpsilonGreedy
5808,2,4.07967171338837,1,3,EpsilonGreedy
5809,2,1.4483966614013752,1,3,EpsilonGreedy
5810,2,3.663274278037027,1,3,EpsilonGreedy
5811,2,3.282935630881526,1,3,EpsilonGreedy
5812,2,3.3310684757649383,1,3,EpsilonGreedy
5813,2,2.8486259220323675,1,3,EpsilonGreedy
5814,2,2.5414487297540225,1,3,EpsilonGreedy
5815,2,2.380759808700062,1,3,EpsilonGreedy
5816,2,4.3187640782957075,1,3,EpsilonGreedy
5817,2,2.870131673252721,1,3,EpsilonGreedy
5818,2,2.6204504652323237,1,3,EpsilonGreedy
5819,2,3.483366940824098,1,3,EpsilonGreedy
5820,2,4.652502964092954,1,3,EpsilonGreedy
5821,2,3.4551007659680177,1,3,EpsilonGreedy
5822,2,3.1945385636308745,1,3,EpsilonGreedy
5823,2,3.0033573424779494,1,3,EpsilonGreedy
5824,2,3.8830989009953383,1,3,EpsilonGreedy
5825,2,2.712146355419104,1,3,EpsilonGreedy
5826,2,3.998367118870968,1,3,EpsilonGreedy
5827,2,4.147499246578517,1,3,EpsilonGreedy
5828,2,1.0848677456560336,1,3,EpsilonGreedy
5829,2,3.9975087863295626,1,3,EpsilonGreedy
5830,2,4.178955083267427,1,3,EpsilonGreedy
5831,2,2.770198051906209,1,3,EpsilonGreedy
5832,2,1.432578735766475,1,3,EpsilonGreedy
5833,2,3.0764687155402934,1,3,EpsilonGreedy
5834,2,3.176769471987085,1,3,EpsilonGreedy
5835,2,2.60400933510301,1,3,EpsilonGreedy
5836,2,1.9444308620904418,1,3,EpsilonGreedy
5837,2,2.4254785791806546,1,3,EpsilonGreedy
5838,2,3.91085217412239,1,3,EpsilonGreedy
5839,2,2.9290822584334966,1,3,EpsilonGreedy
5840,2,2.0522872977304942,1,3,EpsilonGreedy
5841,2,4.368715488489023,1,3,EpsilonGreedy
5842,2,3.9609018556479767,1,3,EpsilonGreedy
5843,2,3.2140695714903003,1,3,EpsilonGreedy
5844,2,1.5758402854292224,1,3,EpsilonGreedy
5845,2,4.419837123394075,1,3,EpsilonGreedy
5846,2,5.03044866764353,1,3,EpsilonGreedy
5847,2,3.8747231824021346,1,3,EpsilonGreedy
5848,2,3.680574159651872,1,3,EpsilonGreedy
5849,2,3.882758719419752,1,3,EpsilonGreedy
5850,2,5.093348260558523,1,3,EpsilonGreedy
5851,2,3.9239714278716225,1,3,EpsilonGreedy
5852,2,1.1112762840894448,1,3,EpsilonGreedy
5853,2,2.4806981559609875,1,3,EpsilonGreedy
5854,2,2.8033072301277753,1,3,EpsilonGreedy
5855,2,2.962924505832527,1,3,EpsilonGreedy
5856,2,3.2616343777027055,1,3,EpsilonGreedy
5857,2,4.193305879217435,1,3,EpsilonGreedy
5858,2,2.6174711416210243,1,3,EpsilonGreedy
5859,2,2.2288247075498475,1,3,EpsilonGreedy
5860,2,4.302783276821044,1,3,EpsilonGreedy
5861,2,3.008704329651233,1,3,EpsilonGreedy
5862,2,1.0518262211427074,1,3,EpsilonGreedy
5863,2,3.6354601088299123,1,3,EpsilonGreedy
5864,2,1.8135834702829898,1,3,EpsilonGreedy
5865,2,3.5220186105991496,1,3,EpsilonGreedy
5866,2,2.5704941552632214,1,3,EpsilonGreedy
5867,2,1.5281409322823785,1,3,EpsilonGreedy
5868,2,2.930779341036738,1,3,EpsilonGreedy
5869,2,3.7822500399402452,1,3,EpsilonGreedy
5870,2,4.042604431624458,1,3,EpsilonGreedy
5871,2,1.5080975373068748,1,3,EpsilonGreedy
5872,2,2.2492868381193682,1,3,EpsilonGreedy
5873,2,3.842166719729404,1,3,EpsilonGreedy
5874,2,2.545775828183731,1,3,EpsilonGreedy
5875,2,2.132034293515077,1,3,EpsilonGreedy
5876,2,3.6719388688465955,1,3,EpsilonGreedy
5877,2,2.2583243971096527,1,3,EpsilonGreedy
5878,2,1.5404292984570718,1,3,EpsilonGreedy
5879,2,2.7294407039372977,1,3,EpsilonGreedy
5880,2,3.0161470475522716,1,3,EpsilonGreedy
5881,2,2.240930223909456,1,3,EpsilonGreedy
5882,2,1.0844772839268983,1,3,EpsilonGreedy
5883,2,3.0596651856465478,1,3,EpsilonGreedy
5884,2,1.2262172695862446,1,3,EpsilonGreedy
5885,2,4.049346545597032,1,3,EpsilonGreedy
5886,2,2.8054291025224716,1,3,EpsilonGreedy
5887,2,1.7006763982172104,1,3,EpsilonGreedy
5888,2,2.6356450901134707,1,3,EpsilonGreedy
5889,2,3.8125927038575975,1,3,EpsilonGreedy
5890,2,1.893675020432836,1,3,EpsilonGreedy
5891,2,2.9631039069072864,1,3,EpsilonGreedy
5892,2,3.2654226812479776,1,3,EpsilonGreedy
5893,2,2.7609847502620792,1,3,EpsilonGreedy
5894,2,1.9359058485728997,1,3,EpsilonGreedy
5895,2,1.9474482106531266,1,3,EpsilonGreedy
5896,2,3.298828801411863,1,3,EpsilonGreedy
5897,2,1.738591162996421,1,3,EpsilonGreedy
5898,2,1.5092925723509552,1,3,EpsilonGreedy
5899,2,3.6350146860713464,1,3,EpsilonGreedy
5900,2,3.873488212885673,1,3,EpsilonGreedy
5901,2,2.6402147826956277,1,3,EpsilonGreedy
5902,2,4.608030572268912,1,3,EpsilonGreedy
5903,2,2.4411921688720417,1,3,EpsilonGreedy
5904,2,3.17643184576697,1,3,EpsilonGreedy
5905,2,4.084383631260806,1,3,EpsilonGreedy
5906,2,2.6133839863372113,1,3,EpsilonGreedy
5907,2,4.346915463869996,1,3,EpsilonGreedy
5908,2,4.123150100481698,1,3,EpsilonGreedy
5909,2,3.8910649694624704,1,3,EpsilonGreedy
5910,2,1.962247072060829,1,3,EpsilonGreedy
5911,2,4.138416426360377,1,3,EpsilonGreedy
5912,2,3.8227606208291642,1,3,EpsilonGreedy
5913,2,2.851043439165053,1,3,EpsilonGreedy
5914,2,2.1027426649241336,1,3,EpsilonGreedy
5915,2,3.898331116178841,1,3,EpsilonGreedy
5916,2,4.136935706554595,1,3,EpsilonGreedy
5917,2,2.7915492217306968,1,3,EpsilonGreedy
5918,2,3.5847290911425382,1,3,EpsilonGreedy
5919,2,3.740489600410533,1,3,EpsilonGreedy
5920,2,1.756731791360711,1,3,EpsilonGreedy
5921,2,4.122070344896747,1,3,EpsilonGreedy
5922,2,4.326130189747805,1,3,EpsilonGreedy
5923,2,1.9337296286128987,1,3,EpsilonGreedy
5924,2,2.180709714423581,1,3,EpsilonGreedy
5925,2,3.216701144806568,1,3,EpsilonGreedy
5926,2,4.27725495097409,1,3,EpsilonGreedy
5927,2,4.423641070036729,1,3,EpsilonGreedy
5928,2,1.8409521235594692,1,3,EpsilonGreedy
5929,2,3.3880737337864253,1,3,EpsilonGreedy
5930,2,2.188628896977205,1,3,EpsilonGreedy
5931,2,1.5804010365440226,1,3,EpsilonGreedy
5932,2,3.4800391512100672,1,3,EpsilonGreedy
5933,2,3.291138098035271,1,3,EpsilonGreedy
5934,2,3.75778014437391,1,3,EpsilonGreedy
5935,2,4.226519196251551,1,3,EpsilonGreedy
5936,2,4.77754488347765,1,3,EpsilonGreedy
5937,2,4.125617777332885,1,3,EpsilonGreedy
5938,2,3.176113117609524,1,3,EpsilonGreedy
5939,2,3.46207581599814,1,3,EpsilonGreedy
5940,2,2.5267537777226052,1,3,EpsilonGreedy
5941,2,5.091379077391166,1,3,EpsilonGreedy
5942,2,3.394770400300197,1,3,EpsilonGreedy
5943,2,3.896201584670636,1,3,EpsilonGreedy
5944,2,2.6645400030904534,1,3,EpsilonGreedy
5945,2,4.2641091085625025,1,3,EpsilonGreedy
5946,2,3.8423724790196543,1,3,EpsilonGreedy
5947,2,3.701471716651758,1,3,EpsilonGreedy
5948,2,3.0860043951599967,1,3,EpsilonGreedy
5949,2,2.3834119107894955,1,3,EpsilonGreedy
5950,2,4.291409243129154,1,3,EpsilonGreedy
5951,2,3.7505184841575536,1,3,EpsilonGreedy
5952,2,1.4928719770848486,1,3,EpsilonGreedy
5953,2,4.790191817378642,1,3,EpsilonGreedy
5954,2,3.604221388988103,1,3,EpsilonGreedy
5955,2,3.4370276569034517,1,3,EpsilonGreedy
5956,2,2.8591995403584876,1,3,EpsilonGreedy
5957,2,2.0346447144643687,1,3,EpsilonGreedy
5958,2,3.654991787862111,1,3,EpsilonGreedy
5959,2,4.898526853356068,1,3,EpsilonGreedy
5960,2,3.1037705210807585,1,3,EpsilonGreedy
5961,2,3.993488469248925,1,3,EpsilonGreedy
5962,2,2.0735251201660385,1,3,EpsilonGreedy
5963,2,4.336673663718303,1,3,EpsilonGreedy
5964,2,2.427433160845706,1,3,EpsilonGreedy
5965,2,3.5974526762167875,1,3,EpsilonGreedy
5966,2,4.844119551681124,1,3,EpsilonGreedy
5967,2,2.4267314139607823,1,3,EpsilonGreedy
5968,2,1.3726535265166238,1,3,EpsilonGreedy
5969,2,1.112684035681261,1,3,EpsilonGreedy
5970,2,2.923003687048042,1,3,EpsilonGreedy
5971,2,2.144397778192259,1,3,EpsilonGreedy
5972,2,3.670367405873519,1,3,EpsilonGreedy
5973,2,3.650822652418789,1,3,EpsilonGreedy
5974,2,4.337133095199581,1,3,EpsilonGreedy
5975,2,3.560946698100082,1,3,EpsilonGreedy
5976,2,4.139284630222859,1,3,EpsilonGreedy
5977,2,5.394156742500977,1,3,EpsilonGreedy
5978,2,2.8767765870712685,1,3,EpsilonGreedy
5979,2,4.542309637665957,1,3,EpsilonGreedy
5980,2,5.60465277290184,1,3,EpsilonGreedy
5981,2,2.1168900545132585,1,3,EpsilonGreedy
5982,2,4.159589898143476,1,3,EpsilonGreedy
5983,2,2.364392350803993,1,3,EpsilonGreedy
5984,2,2.9228495596210777,1,3,EpsilonGreedy
5985,2,1.4725612530889807,1,3,EpsilonGreedy
5986,2,1.49642685041773,1,3,EpsilonGreedy
5987,2,3.1945780587669312,1,3,EpsilonGreedy
5988,2,4.013184231527296,1,3,EpsilonGreedy
5989,2,3.2299282784207852,1,3,EpsilonGreedy
5990,2,4.0542281755632015,1,3,EpsilonGreedy
5991,2,2.055042715018594,1,3,EpsilonGreedy
5992,2,2.195174184914964,1,3,EpsilonGreedy
5993,2,4.95839101767284,1,3,EpsilonGreedy
5994,2,2.323292787727647,1,3,EpsilonGreedy
5995,2,2.9106255786259454,1,3,EpsilonGreedy
5996,2,2.5644979771488243,1,3,EpsilonGreedy
5997,2,3.20198845902709,1,3,EpsilonGreedy
5998,2,3.425634403779669,1,3,EpsilonGreedy
5999,2,3.0843735027660624,1,3,EpsilonGreedy
6000,2,2.7314495906752754,1,3,EpsilonGreedy
6001,2,3.2015091281990924,1,3,EpsilonGreedy
6002,2,3.462830073226668,1,3,EpsilonGreedy
6003,2,2.6652110757184433,1,3,EpsilonGreedy
6004,2,3.388422503640754,1,3,EpsilonGreedy
6005,2,1.932136331299164,1,3,EpsilonGreedy
6006,2,3.0251210885512685,1,3,EpsilonGreedy
6007,2,3.1655661929143895,1,3,EpsilonGreedy
6008,2,3.4285232957470924,1,3,EpsilonGreedy
6009,2,1.9597256232899756,1,3,EpsilonGreedy
6010,2,2.780936205505426,1,3,EpsilonGreedy
6011,2,3.3015721360854644,1,3,EpsilonGreedy
6012,2,2.7412877726193017,1,3,EpsilonGreedy
6013,2,3.2208948680074037,1,3,EpsilonGreedy
6014,2,3.579651356748445,1,3,EpsilonGreedy
6015,2,2.7194575141302177,1,3,EpsilonGreedy
6016,2,3.7384419109132487,1,3,EpsilonGreedy
6017,2,3.514453711393618,1,3,EpsilonGreedy
6018,2,3.296050204134496,1,3,EpsilonGreedy
6019,2,4.672494087607589,1,3,EpsilonGreedy
6020,2,4.379319953487491,1,3,EpsilonGreedy
6021,2,4.55911125308812,1,3,EpsilonGreedy
6022,2,3.551539519255181,1,3,EpsilonGreedy
6023,2,2.244500551632894,1,3,EpsilonGreedy
6024,2,2.174971923230392,1,3,EpsilonGreedy
6025,2,3.771253224322237,1,3,EpsilonGreedy
6026,2,4.50003568528931,1,3,EpsilonGreedy
6027,2,4.030007579540426,1,3,EpsilonGreedy
6028,2,4.733324705273359,1,3,EpsilonGreedy
6029,2,4.683808077020602,1,3,EpsilonGreedy
6030,2,1.7871365506917565,1,3,EpsilonGreedy
6031,2,1.8416569664378708,1,3,EpsilonGreedy
6032,2,1.2750850160808505,1,3,EpsilonGreedy
6033,2,3.313955686770623,1,3,EpsilonGreedy
6034,2,2.3244085728932973,1,3,EpsilonGreedy
6035,2,3.1643126581179826,1,3,EpsilonGreedy
6036,2,2.47930766545754,1,3,EpsilonGreedy
6037,2,3.5154171989255274,1,3,EpsilonGreedy
6038,2,3.325932672803449,1,3,EpsilonGreedy
6039,2,3.694449509346998,1,3,EpsilonGreedy
6040,2,2.6565959292976653,1,3,EpsilonGreedy
6041,2,4.290584786031003,1,3,EpsilonGreedy
6042,2,3.1323156844306443,1,3,EpsilonGreedy
6043,2,2.503830527983444,1,3,EpsilonGreedy
6044,2,2.681551509669224,1,3,EpsilonGreedy
6045,2,3.9992848834299646,1,3,EpsilonGreedy
6046,2,3.237242349915376,1,3,EpsilonGreedy
6047,2,2.474022934066682,1,3,EpsilonGreedy
6048,2,3.1272983360793627,1,3,EpsilonGreedy
6049,2,2.6175445813294402,1,3,EpsilonGreedy
6050,2,3.0478317643618715,1,3,EpsilonGreedy
6051,2,5.2957246011475325,1,3,EpsilonGreedy
6052,2,4.2851162742330775,1,3,EpsilonGreedy
6053,2,3.68876928835664,1,3,EpsilonGreedy
6054,2,1.8993636621651082,1,3,EpsilonGreedy
6055,2,0.6073982254807211,1,3,EpsilonGreedy
6056,2,2.854028475457251,1,3,EpsilonGreedy
6057,2,2.9904137333276037,1,3,EpsilonGreedy
6058,2,0.8793875443412364,1,3,EpsilonGreedy
6059,2,3.678739553220597,1,3,EpsilonGreedy
6060,2,1.3968207641287917,1,3,EpsilonGreedy
6061,2,2.2267852318341954,1,3,EpsilonGreedy
6062,2,4.459738855667112,1,3,EpsilonGreedy
6063,2,2.3931469941687356,1,3,EpsilonGreedy
6064,2,2.468775414921363,1,3,EpsilonGreedy
6065,2,5.826368876969372,1,3,EpsilonGreedy
6066,2,4.3601194289114025,1,3,EpsilonGreedy
6067,2,3.847448210681312,1,3,EpsilonGreedy
6068,2,3.803644248482639,1,3,EpsilonGreedy
6069,2,2.0431238226176904,1,3,EpsilonGreedy
6070,2,3.29753863522024,1,3,EpsilonGreedy
6071,2,2.9519868668591487,1,3,EpsilonGreedy
6072,2,4.0176444722437665,1,3,EpsilonGreedy
6073,2,1.1219081661169996,1,3,EpsilonGreedy
6074,2,3.3236529291532824,1,3,EpsilonGreedy
6075,2,4.129114227585736,1,3,EpsilonGreedy
6076,2,2.958230632534026,1,3,EpsilonGreedy
6077,2,3.005001751435204,1,3,EpsilonGreedy
6078,2,3.034749139827806,1,3,EpsilonGreedy
6079,2,2.448087843506509,1,3,EpsilonGreedy
6080,2,4.07103331472267,1,3,EpsilonGreedy
6081,2,4.883334109669005,1,3,EpsilonGreedy
6082,2,1.3829889152518522,1,3,EpsilonGreedy
6083,2,3.7340552050032696,1,3,EpsilonGreedy
6084,2,2.9903809215046473,1,3,EpsilonGreedy
6085,2,1.8808741879196882,1,3,EpsilonGreedy
6086,2,1.8782019764023221,1,3,EpsilonGreedy
6087,2,3.1307031505909033,1,3,EpsilonGreedy
6088,2,2.9077326482325256,1,3,EpsilonGreedy
6089,2,1.8386381690970823,1,3,EpsilonGreedy
6090,2,2.645117132666131,1,3,EpsilonGreedy
6091,2,3.716725604880571,1,3,EpsilonGreedy
6092,2,2.088189886193004,1,3,EpsilonGreedy
6093,2,3.1062661391695707,1,3,EpsilonGreedy
6094,2,3.7731183560816817,1,3,EpsilonGreedy
6095,2,2.779301516543678,1,3,EpsilonGreedy
6096,2,1.9338778754546397,1,3,EpsilonGreedy
6097,2,3.417570217567367,1,3,EpsilonGreedy
6098,2,2.0646940448195994,1,3,EpsilonGreedy
6099,2,3.4282241767068444,1,3,EpsilonGreedy
6100,2,3.1758860557608672,1,3,EpsilonGreedy
6101,2,4.1157282220190545,1,3,EpsilonGreedy
6102,2,2.843654732978217,1,3,EpsilonGreedy
6103,2,4.789376943715821,1,3,EpsilonGreedy
6104,2,3.783964573916242,1,3,EpsilonGreedy
6105,2,4.339148675157541,1,3,EpsilonGreedy
6106,2,2.9787870250832875,1,3,EpsilonGreedy
6107,2,2.6556526463295294,1,3,EpsilonGreedy
6108,2,2.006916547162846,1,3,EpsilonGreedy
6109,2,2.531576053512843,1,3,EpsilonGreedy
6110,2,2.9884709903580684,1,3,EpsilonGreedy
6111,2,3.9679117900980643,1,3,EpsilonGreedy
6112,2,3.076557343943416,1,3,EpsilonGreedy
6113,2,2.1586413033277694,1,3,EpsilonGreedy
6114,2,1.7693027741420506,1,3,EpsilonGreedy
6115,2,2.300448836813862,1,3,EpsilonGreedy
6116,2,2.1860630973015738,1,3,EpsilonGreedy
6117,2,4.269044485001615,1,3,EpsilonGreedy
6118,2,2.712306211265151,1,3,EpsilonGreedy
6119,2,1.7549192120915225,1,3,EpsilonGreedy
6120,2,3.4692678025036336,1,3,EpsilonGreedy
6121,2,3.0632405144637636,1,3,EpsilonGreedy
6122,2,3.3184628381496277,1,3,EpsilonGreedy
6123,2,3.0956338522231044,1,3,EpsilonGreedy
6124,2,2.5418557262357733,1,3,EpsilonGreedy
6125,2,2.3943201263895126,1,3,EpsilonGreedy
6126,2,1.2349170936769158,1,3,EpsilonGreedy
6127,2,2.9229500878739967,1,3,EpsilonGreedy
6128,2,3.887445019119629,1,3,EpsilonGreedy
6129,2,3.9486498964101036,1,3,EpsilonGreedy
